<<<<<<< HEAD
facility_id,facility_name,address,state,zip_code,hospital_ownership,hospital_overall_rating,count_of_mort_measures_better,count_of_safety_measures_better,count_of_readm_measures_better
364029,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,35900 EUCLID AVENUE,OH,44094,Proprietary,0.0,0.0,0.0,0.0
364031,HEARTLAND BEHAVIORAL HEALTHCARE,3000 ERIE SW,OH,44648,Government - State,0.0,0.0,0.0,0.0
364035,SUMMIT BEHAVIORAL HEALTHCARE,1101 SUMMIT ROAD,OH,45237,Government - State,0.0,0.0,0.0,0.0
364036,ARROWHEAD BEHAVIORAL HEALTH,1725 TIMBER LINE ROAD,OH,43537,Proprietary,0.0,0.0,0.0,0.0
364038,BELMONT PINES HOSPITAL,615 CHURCHILL-HUBBARD RD,OH,44505,Proprietary,0.0,0.0,0.0,0.0
364040,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,474 NORTH YELLOW SPRINGS STREET,OH,45504,Proprietary,0.0,0.0,0.0,0.0
364041,OHIO HOSPITAL FOR PSYCHIATRY,880 GREENLAWN AVENUE,OH,43223,Proprietary,0.0,0.0,0.0,0.0
364044,LINDNER CENTER OF HOPE,4075 OLD WESTERN ROW ROAD,OH,45040,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
364047,RIDGEVIEW HOSPITAL,17872 LINCOLN HIGHWAY,OH,45863,Proprietary,0.0,0.0,0.0,0.0
364048,HAVEN BEHAVIORAL HOSPITAL OF DAYTON,"ONE ELIZABETH PLACE, SUITE 10B",OH,45417,Proprietary,0.0,0.0,0.0,0.0
364049,DUBLIN SPRINGS,7625 HOSPITAL DRIVE,OH,43016,Proprietary,0.0,0.0,0.0,0.0
364050,"ACCESS HOSPITAL DAYTON, LLC",2611 WAYNE AVENUE,OH,45420,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
364051,BECKETT SPRINGS,8614 SHEPHERD FARM DRIVE,OH,45069,Proprietary,0.0,0.0,0.0,0.0
364052,CLEAR VISTA HEALTH & WELLNESS,3364 KOLBE ROAD,OH,44053,Proprietary,0.0,0.0,0.0,0.0
364053,HIGHLAND SPRINGS,4199 MILL POND DRIVE,OH,44122,Proprietary,0.0,0.0,0.0,0.0
364054,GENERATIONS BEHAVIORAL HEALTH - GENEVA,60 WEST STREET,OH,44041,Proprietary,0.0,0.0,0.0,0.0
364055,SOJOURN AT SENECA SENIOR BEHAVIORAL HEALTH HOSPITA,50 ST LAWRENCE DRIVE,OH,44883,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
364056,ASSURANCE HEALTH CINCINNATI LLC,11690 GROOMS ROAD,OH,45242,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
364057,BLUERIDGE VISTA HEALTH AND WELLNESS,5500 VERULAM AVENUE,OH,45213,Proprietary,0.0,0.0,0.0,0.0
364058,SUN BEHAVIORAL COLUMBUS,900 EAST DUBLIN GRANVILLE ROAD,OH,43229,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
364059,ASSURANCE HEALTH HUDSON LLC,6260 HUDSON CROSSING PKWY,OH,44236,Proprietary,0.0,0.0,0.0,0.0
364060,GENERATIONS BEHAVIORAL HEALTH-YOUNGSTOWN LLC,196 COLONIAL DRIVE,OH,44504,Proprietary,0.0,0.0,0.0,0.0
364061,RIVER VISTA HEALTH AND WELLNESS LLC,1599 ALUM CREEK DRIVE,OH,43209,Proprietary,0.0,0.0,0.0,0.0
364062,MOUNT CARMEL BEHAVIORAL HEALTH,4646 HILTON CORP0RATE DRIVE,OH,43232,Proprietary,0.0,0.0,0.0,0.0
364063,GEORGETOWN BEHAVIORAL HOSPITAL,425 HOME STREET,OH,45121,Proprietary,0.0,0.0,0.0,0.0
364064,SUNRISE VISTA HEALTH AND WELLNESS,1223 MARKET AVENUE NORTH,OH,44714,Proprietary,0.0,0.0,0.0,0.0
364065,GLENWOOD BEHAVIORAL HEALTH HOSPITAL,2446 KIPLING AVENUE,OH,45239,Proprietary,0.0,0.0,0.0,0.0
364066,ASSURANCE HEALTH TOLEDO LLC,4040 KING ROAD,OH,43560,Proprietary,0.0,0.0,0.0,0.0
370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,OK,74104,Proprietary,2.0,0.0,4.0,1.0
370002,ALLIANCEHEALTH WOODWARD,900 17TH STREET,OK,73801,Proprietary,2.0,0.0,0.0,1.0
370004,INTEGRIS MIAMI HOSPITAL,200 SECOND AVENUE SOUTHWEST,OK,74355,Voluntary non-profit - Other,0.0,0.0,0.0,1.0
370006,INTEGRIS HEALTH PONCA CITY,1900 NORTH 14TH STREET,OK,74601,Voluntary non-profit - Other,4.0,0.0,1.0,0.0
370008,NORMAN REGIONAL,3300 HEALTHPLEX PKWY,OK,73072,Government - Hospital District or Authority,3.0,0.0,2.0,1.0
370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OK,73120,Voluntary non-profit - Church,4.0,1.0,2.0,1.0
370014,ALLIANCEHEALTH DURANT,1800 UNIVERSITY BOULEVARD,OK,74702,Proprietary,1.0,0.0,0.0,0.0
370015,HILLCREST HOSPITAL PRYOR,111 NORTH BAILEY STREET,OK,74361,Proprietary,0.0,0.0,0.0,0.0
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,OK,73701,Voluntary non-profit - Private,4.0,0.0,0.0,2.0
370018,ASCENSION ST JOHN JANE PHILLIPS,3500 EAST FRANK PHILLIPS BOULEVARD,OK,74006,Voluntary non-profit - Private,4.0,0.0,1.0,2.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,OK,73644,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
370020,MERCY HOSPITAL ADA,430 NORTH MONTE VISTA,OK,74820,Voluntary non-profit - Private,5.0,1.0,1.0,1.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1200 EAST PECAN ST,OK,73521,Government - Hospital District or Authority,3.0,0.0,0.0,0.0
370023,"DUNCAN REGIONAL HOSPITAL, INC",1407 WHISENANT DRIVE,OK,73533,Voluntary non-profit - Private,3.0,0.0,0.0,1.0
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,OK,74401,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,OK,73701,Proprietary,4.0,0.0,1.0,1.0
370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OK,73112,Voluntary non-profit - Private,2.0,0.0,2.0,2.0
370034,MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,OK,74501,Government - Hospital District or Authority,3.0,0.0,0.0,0.0
370037,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OK,73101,Voluntary non-profit - Church,2.0,0.0,1.0,0.0
370039,HILLCREST HOSPITAL CLAREMORE,1202 N MUSKOGEE PLACE,OK,74017,Proprietary,2.0,0.0,0.0,0.0
370047,"MERCY HOSPITAL ARDMORE, INC",1011 14TH AVE NW,OK,73401,Voluntary non-profit - Church,4.0,0.0,1.0,1.0
370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,OK,74076,Voluntary non-profit - Other,4.0,0.0,1.0,1.0
370054,GRADY MEMORIAL HOSPITAL,2220 IOWA STREET,OK,73018,Government - Local,3.0,0.0,0.0,0.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,OK,73505,Government - Hospital District or Authority,1.0,0.0,1.0,0.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OK,74447,Tribal,0.0,0.0,0.0,0.0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,744 WEST 9TH STREET,OK,74127,Voluntary non-profit - Other,2.0,0.0,1.0,1.0
370083,PUSHMATAHA HOSPITAL,510 EAST MAIN STREET,OK,74523,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
370089,NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,OK,74465,Government - Hospital District or Authority,2.0,0.0,1.0,0.0
370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,OK,74136,Voluntary non-profit - Private,4.0,0.0,4.0,0.0
370093,O U MEDICAL CENTER,700 NE 13TH STREET,OK,73104,Voluntary non-profit - Private,1.0,0.0,1.0,1.0
370094,SSM HEALTH ST ANTHONY HOSPITAL - MIDWEST,2825 PARKLAWN DRIVE,OK,73110,Voluntary non-profit - Private,1.0,0.0,1.0,0.0
370097,SOUTHWESTERN MEDICAL CENTER,5602 SOUTHWEST LEE BOULEVARD,OK,73505,Proprietary,3.0,0.0,0.0,0.0
370099,HILLCREST HOSPITAL CUSHING,1027 EAST CHERRY STREET,OK,74023,Proprietary,0.0,0.0,0.0,0.0
370100,CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,OK,74743,Government - Hospital District or Authority,2.0,0.0,0.0,0.0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4401 SOUTH WESTERN AVENUE,OK,73109,Voluntary non-profit - Private,3.0,1.0,2.0,2.0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,213 EAST REDWOOD,OK,74955,Government - Local,0.0,0.0,0.0,0.0
370113,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,OK,74344,Voluntary non-profit - Private,4.0,0.0,0.0,1.0
370114,ASCENSION ST JOHN MEDICAL CENTER,1923 SOUTH UTICA AVENUE,OK,74104,Voluntary non-profit - Private,2.0,0.0,1.0,0.0
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,OK,74401,Veterans Health Administration,5.0,1.0,0.0,2.0
370149,SSM HEALTH ST ANTHONY HOSPITAL - SHAWNEE,1102 W MACARTHUR,OK,74801,Voluntary non-profit - Private,3.0,0.0,1.0,1.0
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OK,73104,Veterans Health Administration,4.0,0.0,0.0,0.0
370158,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,OK,73080,Government - Local,0.0,0.0,0.0,1.0
370166,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,OK,74467,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
370170,LAWTON INDIAN HOSPITAL,1515 LAWRIE TATUM ROAD,OK,73507,Government - Federal,0.0,0.0,0.0,0.0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,OK,74464,Voluntary non-profit - Other,3.0,0.0,0.0,1.0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,1 CHOCTAW WAY,OK,74571,Tribal,0.0,0.0,0.0,0.0
370173,CLAREMORE INDIAN HOSPITAL,101 SOUTH MOORE AVE,OK,74017,Government - Federal,0.0,0.0,0.0,0.0
370178,MEMORIAL HOSPITAL,1401 WEST LOCUST,OK,74960,Voluntary non-profit - Private,5.0,0.0,0.0,0.0
370180,CHICKASAW NATION MEDICAL CENTER,1921 STONECIPHER BLVD,OK,74820,Voluntary non-profit - Other,5.0,0.0,1.0,0.0
370183,HILLCREST HOSPITAL HENRYETTA,2401 W MAIN,OK,74437,Proprietary,0.0,0.0,0.0,0.0
370192,NORTHWEST SURGICAL HOSPITAL,9204 NORTH MAY AVENUE,OK,73120,Physician,0.0,0.0,0.0,0.0
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",11200 NORTH PORTLAND AVENUE,OK,73120,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
370201,SURGICAL HOSPITAL OF OKLAHOMA,100 SOUTHEAST 59TH STREET,OK,73129,Physician,0.0,0.0,0.0,0.0
370202,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,OK,74133,Proprietary,4.0,1.0,2.0,0.0
370203,"COMMUNITY HOSPITAL, LLC",3100 SOUTHWEST 89TH STREET,OK,73159,Physician,5.0,0.0,0.0,0.0
370206,OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,OK,73134,Physician,0.0,0.0,0.0,0.0
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",OK,74137,Physician,5.0,0.0,0.0,1.0
370211,INTEGRIS CANADIAN VALLEY HOSPITAL,1201 HEALTH CENTER PARKWAY,OK,73099,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,8100 SOUTH WALKER BLDG C,OK,73139,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
370214,LINDSAY MUNICIPAL HOSPITAL,1305 W CHEROKEE STREET - HIGHWAY 19 WEST,OK,73052,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
370215,"OKLAHOMA HEART HOSPITAL, LLC",4050 WEST MEMORIAL ROAD,OK,73120,Physician,4.0,0.0,2.0,0.0
370216,TULSA SPINE & SPECIALTY HOSPITAL,6901 SOUTH OLYMPIA AVENUE,OK,74132,Proprietary,0.0,0.0,0.0,0.0
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",10501 EAST 91ST STREET SOUTH,OK,74133,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
370220,ONECORE HEALTH,100 NE 85TH STREET,OK,73114,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
370222,MCBRIDE ORTHOPEDIC HOSPITAL,9600 NORTH BROADWAY EXTENSION,OK,73114,Physician,0.0,0.0,0.0,2.0
370225,"SUMMIT MEDICAL CENTER, LLC",1800 SOUTH RENAISSANCE BOULEVARD,OK,73034,Physician,0.0,0.0,0.0,0.0
370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OK,74055,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OK,74055,Proprietary,0.0,0.0,0.0,0.0
370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OK,73135,Physician,5.0,0.0,1.0,3.0
370235,ASCENSION ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,OK,74012,Voluntary non-profit - Private,5.0,0.0,0.0,1.0
370236,INTEGRIS HEALTH EDMOND HOSPITAL,4801 INTEGRIS PARKWAY,OK,73034,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
370237,"SAINT FRANCIS HOSPITAL VINITA, INC",735 NORTH FOREMAN STREET,OK,74301,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
370240,INTEGRIS COMMUNITY HOSPITAL - COUNCIL CROSSING,9417 N COUNCIL ROAD,OK,73162,Proprietary,0.0,0.0,0.0,0.0
370243,VALLEY COMMUNITY HOSPITAL,100 VALLEY DRIVE,OK,73075,Proprietary,0.0,0.0,0.0,0.0
370244,COUNCIL OAK COMPREHENSIVE HEALTHCARE,10109 E 79TH ST,OK,74133,Tribal,0.0,0.0,0.0,0.0
370245,CLINTON REGIONAL HOSPITAL,100 N 30TH STREET,OK,73601,Government - Local,0.0,0.0,0.0,0.0
370246,CARRUS LAKESIDE HOSPITAL,700 WEST 7TH STREET,OK,74010,Proprietary,0.0,0.0,0.0,0.0
371300,ATOKA COUNTY MEDICAL CENTER,1590 WEST LIBERTY ROAD,OK,74525,Government - Hospital District or Authority,0.0,0.0,0.0,1.0
371301,PRAGUE REGIONAL MEMORIAL HOSPITAL,1322 KLABZUBA AVENUE,OK,74864,Government - Local,0.0,0.0,0.0,0.0
371302,"MERCY HOSPITAL WATONGA, INC",500 NORTH CLARENCE NASH BOULEVARD,OK,73772,Proprietary,0.0,0.0,0.0,0.0
371303,ROGER MILLS MEMORIAL HOSPITAL,501 SOUTH L L MALES AVENUE,OK,73628,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371304,MERCY HOSPITAL TISHOMINGO INC,1000 SOUTH BYRD ST,OK,73460,Voluntary non-profit - Church,0.0,0.0,0.0,0.0
371305,ASCENSION ST JOHN NOWATA,237 SOUTH LOCUST STREET,OK,74048,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371306,MERCY HOSPITAL MARIETTA,300 WANDA STREET,OK,73448,Government - Local,0.0,0.0,0.0,0.0
371307,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,OK,73933,Government - Local,0.0,0.0,0.0,0.0
371309,"PAWHUSKA HOSPITAL, INC",1101 EAST 15TH STREET,OK,74056,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371310,"MERCY HOSPITAL HEALDTON, INC.",3462 HOSPITAL RD,OK,73438,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371311,JEFFERSON COUNTY HOSPITAL,INTERSECTION HYWS 81 & 70,OK,73573,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371312,ASCENSION ST JOHN SAPULPA,1004 EAST BRYAN,OK,74066,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371313,"MERCY HOSPITAL KINGFISHER, INC",1000 HOSPITAL DRIVE,OK,73750,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 E CENTRAL BLVD,OK,73005,Proprietary,0.0,0.0,0.0,0.0
371316,RURAL WELLNESS STROUD HOSPITAL,2308 HIGHWAY 66 WEST,OK,74079,Proprietary,0.0,0.0,0.0,0.0
371317,MERCY HOSPITAL GUTHRIE,200 S ACADEMY RD,OK,73044,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371318,RURAL WELLNESS FAIRFAX HOSPITAL,40 HOSPITAL ROAD,OK,74637,Proprietary,0.0,0.0,0.0,0.0
371319,"COAL COUNTY GENERAL HOSPITAL, INC.",6 NORTH COVINGTON,OK,74538,Proprietary,0.0,0.0,0.0,0.0
371320,CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE,OK,74020,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371321,HOLDENVILLE GENERAL HOSPITAL,100 MCDOUGAL DRIVE,OK,74848,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371322,BEAVER COUNTY MEMORIAL HOSPITAL,212 EAST 8TH STREET,OK,73932,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371323,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",3701 E MAIN,OK,73096,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371325,CORDELL MEMORIAL HOSPITAL,1220 NORTH GLENN ENGLISH STREET,OK,73632,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371326,ALLIANCEHEALTH MADILL,901 S 5TH AVE,OK,73446,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
371327,OKEENE MUNICIPAL HOSPITAL,207 EAST F STREET,OK,73763,Government - Local,0.0,0.0,0.0,0.0
371328,ARBUCKLE MEMORIAL HOSPITAL,2011 WEST BROADWAY,OK,73086,Government - Local,0.0,0.0,0.0,0.0
371329,FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY,523 EAST STATE ROAD,OK,73737,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371330,MANGUM REGIONAL MEDICAL CENTER,1 WICKERSHAM DRIVE,OK,73554,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371331,DRUMRIGHT REGIONAL HOSPITAL,610 WEST BYPASS,OK,74030,Government - Local,0.0,0.0,0.0,0.0
371332,SEILING MUNICIPAL HOSPITAL,809 NE HIGHWAY 60,OK,73663,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371333,CREEK NATION COMMUNITY HOSPITAL,1800 E COPLIN,OK,74859,Tribal,0.0,0.0,0.0,0.0
371334,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,102 NORTH BROADWAY,OK,73015,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371335,"HASKELL REGIONAL HOSPITAL, INC",401 NORTHWEST H STREET,OK,74462,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
371336,NEWMAN MEMORIAL HOSPITAL,905 SOUTH MAIN STREET,OK,73858,Government - Local,0.0,0.0,0.0,0.0
371337,EASTERN OKLAHOMA MEDICAL CENTER,105 WALL STREET,OK,74953,Government - Local,0.0,0.0,0.0,1.0
371338,HARMON MEMORIAL HOSPITAL,400 EAST CHESTNUT STREET,OK,73550,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
371340,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,520 MEDICAL DRIVE,OK,73942,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371341,SHARE MEDICAL CENTER,800 SHARE DRIVE,OK,73717,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
371342,MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,OK,74745,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
373300,J D MCCARTY CENTER FOR CHILDREN,2002 EAST ROBINSON,OK,73071,Government - State,0.0,0.0,0.0,0.0
373303,"THE CHILDREN'S CENTER, INC",6800 NW 39TH EXPRESSWAY,OK,73008,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
374000,GRIFFIN MEMORIAL HOSPITAL,900 EAST MAIN STREET,OK,73070,Government - State,0.0,0.0,0.0,0.0
374001,NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),1 MILE EAST US HIGHWAY 270,OK,73841,Government - State,0.0,0.0,0.0,0.0
374006,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,1101 EAST MONROE,OK,74501,Government - State,0.0,0.0,0.0,0.0
374008,JIM TALIAFERRO COMM MENTAL HEALTH CTR,602 SOUTHWEST 38TH STREET,OK,73505,Government - State,0.0,0.0,0.0,0.0
374012,"BROOKHAVEN HOSPITAL, LLC",201 SOUTH GARNETT ROAD,OK,74128,Proprietary,0.0,0.0,0.0,0.0
374016,"ROLLING HILLS HOSPITAL, LLC",1000 ROLLING HILLS LANE,OK,74820,Proprietary,0.0,0.0,0.0,0.0
374020,"LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL, INC",6655 SOUTH YALE AVENUE,OK,74136,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
374021,"PARKSIDE, INC",1239 S TRENTON AVE,OK,74120,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
374023,CEDAR RIDGE BEHAVIORAL HOSPITAL,6501 NORTHEAST 50TH STREET,OK,73141,Proprietary,0.0,0.0,0.0,0.0
374025,"OAKWOOD SPRINGS, LLC",13101 MEMORIAL SPRINGS COURT,OK,73114,Proprietary,0.0,0.0,0.0,0.0
374026,TULSA CENTER FOR BEHAVIORAL HEALTH,2323 S HARVARD AVE,OK,74114,Government - State,0.0,0.0,0.0,0.0
380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,OR,97058,Voluntary non-profit - Other,2.0,0.0,0.0,1.0
380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,OR,97527,Voluntary non-profit - Other,5.0,0.0,1.0,0.0
380004,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,OR,97225,Voluntary non-profit - Private,4.0,0.0,2.0,0.0
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,OR,97520,Government - Local,0.0,0.0,0.0,0.0
380007,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,OR,97227,Voluntary non-profit - Private,3.0,0.0,2.0,0.0
380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,OR,97239,Voluntary non-profit - Other,4.0,1.0,1.0,1.0
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,3600 NW SAMARITAN DRIVE,OR,97339,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",OR,97210,Voluntary non-profit - Private,5.0,0.0,2.0,0.0
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,OR,97504,Voluntary non-profit - Private,5.0,1.0,2.0,1.0
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,OR,97477,Voluntary non-profit - Private,4.0,0.0,0.0,1.0
380021,HILLSBORO MEDICAL CENTER,335 SE 8TH AVENUE,OR,97123,Voluntary non-profit - Private,3.0,0.0,0.0,1.0
380022,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,OR,97321,Voluntary non-profit - Church,3.0,0.0,0.0,0.0
380025,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,OR,97030,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,OR,97471,Government - Hospital District or Authority,4.0,0.0,1.0,3.0
380029,LEGACY SILVERTON MEDICAL CENTER,342 FAIRVIEW STREET,OR,97381,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,OR,97132,Voluntary non-profit - Church,3.0,0.0,0.0,0.0
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OR,97045,Voluntary non-profit - Private,4.0,0.0,0.0,1.0
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,OR,97239,Veterans Health Administration,5.0,2.0,1.0,0.0
380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,OR,97701,Voluntary non-profit - Private,4.0,0.0,1.0,2.0
38004F,VA ROSEBURG HEALTHCARE SYSTEM,913 NW GARDEN VALLEY BLVD.,OR,97471,Veterans Health Administration,0.0,0.0,0.0,0.0
380050,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,OR,97601,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
380051,SALEM HOSPITAL,"890 OAK STREET, SE",OR,97301,Voluntary non-profit - Other,4.0,0.0,2.0,2.0
380052,SAINT ALPHONSUS MEDICAL CENTER ONTARIO,351 SW 9TH STREET,OR,97914,Voluntary non-profit - Church,3.0,0.0,0.0,0.0
380056,SANTIAM HOSPITAL & CLINICS,1401 N 10TH AVENUE,OR,97383,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
380060,ADVENTIST HEALTH PORTLAND,10123 SE MARKET STREET,OR,97216,Voluntary non-profit - Church,2.0,0.0,1.0,1.0
380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,OR,97213,Voluntary non-profit - Private,3.0,0.0,3.0,1.0
380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,OR,97128,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
380075,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,OR,97504,Voluntary non-profit - Church,3.0,0.0,0.0,1.0
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,OR,97222,Voluntary non-profit - Church,4.0,0.0,0.0,0.0
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,OR,97062,Voluntary non-profit - Private,2.0,0.0,1.0,1.0
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,OR,97420,Government - Hospital District or Authority,2.0,0.0,1.0,0.0
380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,OR,97015,Voluntary non-profit - Other,3.0,0.0,2.0,0.0
