facility_id,facility_name,address,city/town,state,zip_code,county/parish,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
141342,ANNA HOSPITAL CORPORATION D/B/A UNION COUNTY HOSPITAL,517 NORTH MAIN STREET,ANNA,IL,62906,UNION,0015C8CHE73ABS5,True,2023-01-01,2023-12-31
141343,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,62454,CRAWFORD,0015C80E18RAW4X,True,2023-01-01,2023-12-31
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,2200 STATE ST,LAWRENCEVILLE,IL,62439,LAWRENCE,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
141345,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,IL,62881,MARION,0015CT0PPT32RH0,True,2023-01-01,2023-12-31
141346,FAYETTE COUNTY HOSPITAL,650 W TAYLOR ST,VANDALIA,IL,62471,FAYETTE,0015CW40F8CZL04,True,2023-01-01,2023-12-31
141347,CARLINVILLE AREA HOSPITAL,20733 N BROAD STREET,CARLINVILLE,IL,62626,MACOUPIN,0015C7ZEJ6BU1C3,True,2023-01-01,2023-12-31
141348,RED BUD REGIONAL HOSPITAL,325 SPRING STREET,RED BUD,IL,62278,RANDOLPH,0015C8CHE73ABS5,True,2023-01-01,2023-12-31
141349,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY,SPARTA,IL,62286,RANDOLPH,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
141350,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,IL,62056,MONTGOMERY,0015CR6SSM3WFY2,True,2023-01-01,2023-12-31
141351,CLAY COUNTY HOSPITAL,911 STACY BURK DR,FLORA,IL,62839,CLAY,0015CAT64R4633W,True,2023-01-01,2023-12-31
141352,JACKSONVILLE MEMORIAL HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,MORGAN,0015CUW9JS131YW,,2023-01-01,2023-12-31
141353,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IROQUOIS,0015CT0PPT32RH0,True,2023-01-01,2023-12-31
141354,HSHS GOOD SHEPHERD HOSPITAL INC,200 S CEDAR ST,SHELBYVILLE,IL,62565,SHELBY,,,2023-01-01,2023-12-31
141355,CARLE RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST STREET,OLNEY,IL,62450,RICHLAND,,,2023-01-01,2023-12-31
143300,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,"225 E CHICAGO AVE, BOX 140",CHICAGO,IL,60611,COOK,,,2023-01-01,2023-12-31
143301,LARABIDA CHILDRENS HOSPITAL I,E 65TH ST AT LAKE MICHIGAN,CHICAGO,IL,60649,COOK,,,2023-01-01,2023-12-31
143302,SHRINERS HOSPITAL FOR CHILDREN,2211 NORTH OAK PARK AVE,CHICAGO,IL,60707,COOK,,,2023-01-01,2023-12-31
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,0015C80E18RAW4X,True,2023-01-01,2023-12-31
150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,0015CW3NXQ9AG42,True,2023-01-01,2023-12-31
150006,NORTHWEST HEALTH-LA PORTE,1007 LINCOLNWAY,LA PORTE,IN,46350,LA PORTE,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,0015C7EZC6GDD8N,True,2023-01-01,2023-12-31
150008,ST CATHERINE HOSPITAL INC,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,CLARK,0015CW4VMW3NMY3,True,2023-01-01,2023-12-31
150010,ASCENSION ST VINCENT KOKOMO,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,,,2023-01-01,2023-12-31
150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,GRANT,0015CTX0LKP2S19,True,2023-01-01,2023-12-31
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,ST. JOSEPH,0015C8XCN16R6V5,True,2023-01-01,2023-12-31
150015,FRANCISCAN HEALTH MICHIGAN CITY,3500 FRANCISCAN WAY,MICHIGAN CITY,IN,46360,LA PORTE,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,0015C00QLH7CJ3B,True,2023-01-01,2023-12-31
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,0015CHJ1TV4P98F,True,2023-01-01,2023-12-31
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150023,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,0015C5LFV335W0K,True,2023-01-01,2023-12-31
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,MARION,0015CN5M32145BW,True,2023-01-01,2023-12-31
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,0015CV8NUW4XBM6,True,2023-01-01,2023-12-31
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,0015C4DPR23A8VK,True,2023-01-01,2023-12-31
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
150035,NORTHWEST HEALTH - PORTER,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,0015CA60F8T919P,True,2023-01-01,2023-12-31
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,0015C9B816ZJB4U,True,2023-01-01,2023-12-31
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,0015C124KR0SNP1,True,2023-01-01,2023-12-31
150045,PARKVIEW DEKALB HOSPITAL,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
150047,"ST JOSEPH HEALTH SYSTEM, LLC",702 VAN BUREN ST.,FORT WAYNE,IN,46802,ALLEN,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,0015CRT7Y4XJX42,True,2023-01-01,2023-12-31
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,MONROE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150057,FRANCISCAN HEALTH MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,MORGAN,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,0015C00QLH7CJ3B,True,2023-01-01,2023-12-31
150059,RIVERVIEW HEALTH,395 WESTFIELD RD,NOBLESVILLE,IN,46060,HAMILTON,0015C8Xcn16r6v5,True,2023-01-01,2023-12-31
150061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,DAVIESS,0015CQZ3GL3N8TR,True,2023-01-01,2023-12-31
150065,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,0015CRH8AV53DLR,True,2023-01-01,2023-12-31
150069,NORTON-KING'S DAUGHTERS' HEALTH,1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,0015C99YPV6XD9P,True,2023-01-01,2023-12-31
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,CASS,0015C80E18RAW4X,True,2023-01-01,2023-12-31
150074,COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,INDIANAPOLIS,IN,46219,MARION,0015C7EZC6GDD8N,True,2023-01-01,2023-12-31
150075,BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,46714,WELLS,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,0015C8XCN16R6V5,True,2023-01-01,2023-12-31
150082,DEACONESS HOSPITAL INC,600 MARY ST,EVANSVILLE,IN,47747,VANDERBURGH,0015C9XTF3Q6PKS,True,2023-01-01,2023-12-31
150084,ASCENSION ST VINCENT HOSPITAL,2001 W 86TH ST,INDIANAPOLIS,IN,46260,MARION,,,2023-01-01,2023-12-31
150086,ST ELIZABETH DEARBORN HOSPITAL,600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,0015CW3NXQ9AG42,True,2023-01-01,2023-12-31
150088,ASCENSION ST VINCENT ANDERSON,2015 JACKSON ST,ANDERSON,IN,46016,MADISON,,,2023-01-01,2023-12-31
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150090,FRANCISCAN HEALTH DYER,24 JOLIET ST,DYER,IN,46311,LAKE,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150091,PARKVIEW HUNTINGTON HOSPITAL,2001 STULTS RD,HUNTINGTON,IN,46750,HUNTINGTON,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
150097,MAJOR HOSPITAL,2451 INTELLIPLEX DR,SHELBYVILLE,IN,46176,SHELBY,0015CET7A1EMV0N,True,2023-01-01,2023-12-31
150100,ASCENSION ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,,,2023-01-01,2023-12-31
150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,46725,WHITLEY,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
150102,NORTHWEST HEALTH - STARKE,102 E CULVER RD,KNOX,IN,46534,STARKE,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150104,WITHAM HEALTH SERVICES,2605 N LEBANON ST,LEBANON,IN,46052,BOONE,0015CN6YYS338U1,True,2023-01-01,2023-12-31
150109,FRANCISCAN HEALTH LAFAYETTE,1701 S CREASY LN,LAFAYETTE,IN,47905,TIPPECANOE,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,0015CUE5T17SNJ9,True,2023-01-01,2023-12-31
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,0015C7EZC6GDD8N,True,2023-01-01,2023-12-31
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,DUBOIS,0015C257B7545Y1,True,2023-01-01,2023-12-31
150125,COMMUNITY HOSPITAL,901 MACARTHUR BLVD,MUNSTER,IN,46321,LAKE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
150126,FRANCISCAN HEALTH CROWN POINT,1201 S MAIN ST,CROWN POINT,IN,46307,LAKE,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150128,"COMMUNITY HOSPITAL SOUTH, INC.",1402 E COUNTY LINE RD S,INDIANAPOLIS,IN,46227,MARION,0015C7EZC6GDD8N,True,2023-01-01,2023-12-31
150133,KOSCIUSKO COMMUNITY HOSPITAL,2101 E DUBOIS DR,WARSAW,IN,46580,KOSCIUSKO,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150146,PARKVIEW NOBLE HOSPITAL,401 SAWYER RD,KENDALLVILLE,IN,46755,NOBLE,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
150149,WOMEN'S HOSPITAL THE,4199 GATEWAY BLVD,NEWBURGH,IN,47630,WARRICK,0015C9XTF3Q6PKS,True,2023-01-01,2023-12-31
150150,DUPONT HOSPITAL LLC,2520 E DUPONT RD,FORT WAYNE,IN,46825,ALLEN,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150153,ST VINCENT HEART CENTER,10580 N MERIDIAN ST,CARMEL,IN,46290,HAMILTON,,,2023-01-01,2023-12-31
150157,ASCENSION ST VINCENT CARMEL,13500 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,,,2023-01-01,2023-12-31
150158,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,HENDRICKS,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150160,ORTHOINDY HOSPITAL,8400 NORTHWEST BLVD,INDIANAPOLIS,IN,46278,MARION,0015CWN3H80VLX6,,2023-01-01,2023-12-31
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,MARION,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150165,FRANCISCAN HEALTH MUNSTER,701 SUPERIOR AVE,MUNSTER,IN,46321,LAKE,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307,LAKE,,,2023-01-01,2023-12-31
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,46845,ALLEN,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,7952 W JEFFERSON BLVD,FT WAYNE,IN,46804,ALLEN,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
150169,COMMUNITY HOSPITAL NORTH,7150 CLEARVISTA DR,INDIANAPOLIS,IN,46256,MARION,0015C7EZC6GDD8N,True,2023-01-01,2023-12-31
150172,PHYSICIANS' MEDICAL CENTER LLC,4023 REAS LN,NEW ALBANY,IN,47150,FLOYD,0015C7FC7WDP9FV,True,2023-01-01,2023-12-31
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,LAFAYETTE,IN,47905,TIPPECANOE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
150177,UNITY PHYSICIANS HOSPITAL,4455 EDISON LAKES PKWY,MISHAWAKA,IN,46545,ST. JOSEPH,0015CK3MKQ1BP7X,True,2023-01-01,2023-12-31
150179,FAIRBANKS,8102 CLEARVISTA PARKWAY,INDIANAPOLIS,IN,46256,MARION,,,2023-01-01,2023-12-31
150181,ASCENSION ST VINCENT FISHERS,13861 OLIO ROAD,FISHERS,IN,46037,HAMILTON,,,2023-01-01,2023-12-31
150183,MONROE HOSPITAL,4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,47403,MONROE,0015CJ0446KEG39,True,2023-01-01,2023-12-31
150193,FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,10777 N ILLINOIS ST,CARMEL,IN,46032,HAMILTON,,,2023-01-01,2023-12-31
150195,UCHICAGO MEDICINE NORTHWEST INDIANA,10855 VIRGINIA STREET,CROWN POINT,IN,46307,LAKE,,,2023-01-01,2023-12-31
151300,COMMUNITY HOSPITAL OF BREMEN INC,1020 HIGH RD,BREMEN,IN,46506,MARSHALL,,,2023-01-01,2023-12-31
151301,ASCENSION ST VINCENT RANDOLPH,473 E GREENVILLE AVE,WINCHESTER,IN,47394,RANDOLPH,,,2023-01-01,2023-12-31
151303,ASCENSION ST VINCENT JENNINGS,301 HENRY ST,NORTH VERNON,IN,47265,JENNINGS,,,2023-01-01,2023-12-31
151304,RUSH MEMORIAL HOSPITAL,1300 N MAIN ST,RUSHVILLE,IN,46173,RUSH,0015C8Q0XU61QD8,True,2023-01-01,2023-12-31
151305,PULASKI MEMORIAL HOSPITAL,616 E 13TH ST,WINAMAC,IN,46996,PULASKI,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
151306,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,642 W HOSPITAL RD,PAOLI,IN,47454,ORANGE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151307,ASCENSION ST VINCENT WILLIAMSPORT,412 N MONROE ST,WILLIAMSPORT,IN,47993,WARREN,,,2023-01-01,2023-12-31
151308,ASCENSION ST VINCENT MERCY,1331 S A ST,ELWOOD,IN,46036,MADISON,,,2023-01-01,2023-12-31
151309,ASCENSION ST VINCENT CLAY,1206 E NATIONAL AVE,BRAZIL,IN,47834,CLAY,,,2023-01-01,2023-12-31
151310,"PARKVIEW WABASH HOSPITAL, INC",10 JOHN KISSINGER DRIVE,WABASH,IN,46992,WABASH,0015CHJ1TV4P98F,True,2023-01-01,2023-12-31
151311,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,1000 S MAIN ST,TIPTON,IN,46072,TIPTON,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,720 SOUTH SIXTH ST,MONTICELLO,IN,47960,WHITE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151313,WOODLAWN HOSPITAL,1400 E 9TH ST,ROCHESTER,IN,46975,FULTON,,,2023-01-01,2023-12-31
151314,ASCENSION ST VINCENT SALEM,911 N SHELBY ST,SALEM,IN,47167,WASHINGTON,,,2023-01-01,2023-12-31
151315,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,416 E MAUMEE ST,ANGOLA,IN,46703,STEUBEN,0015C829YHL2Y49,True,2023-01-01,2023-12-31
151316,INDIANA UNIVERSITY HEALTH FRANKFORT INC,1300 S JACKSON ST,FRANKFORT,IN,46041,CLINTON,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151317,GREENE COUNTY GENERAL HOSPITAL,1185 N 1000 W,LINTON,IN,47441,GREENE,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
151318,DUKES MEMORIAL HOSPITAL,275 W 12TH ST,PERU,IN,46970,MIAMI,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
151319,GIBSON GENERAL HOSPITAL,1808 SHERMAN DR,PRINCETON,IN,47670,GIBSON,0015C9XTF3Q6PKS,True,2023-01-01,2023-12-31
151320,"INDIANA UNIVERSITY HEALTH JAY, INC.",500 W VOTAW ST,PORTLAND,IN,47371,JAY,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151322,PERRY COUNTY MEMORIAL HOSPITAL,8885 SR 237,TELL CITY,IN,47586,PERRY,0015C8CHE73ABS5,,2023-01-01,2023-12-31
151323,PARKVIEW LAGRANGE HOSPITAL,207 N TOWNLINE RD,LAGRANGE,IN,46761,LAGRANGE,0015CHJ1TV4P98F,True,2023-01-01,2023-12-31
151324,"FRANCISCAN HEALTH RENSSELAER, INC",1104 E GRACE ST,RENSSELAER,IN,47978,JASPER,0015CZ2M9JVP8MZ,True,2023-01-01,2023-12-31
151325,ASCENSION ST VINCENT WARRICK,1116 MILLIS AVE,BOONVILLE,IN,47601,WARRICK,,,2023-01-01,2023-12-31
151326,UNION HOSPITAL CLINTON,801 S MAIN ST,CLINTON,IN,47842,VERMILLION,0015C5LFV335W0K,True,2023-01-01,2023-12-31
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,IN,47882,SULLIVAN,0015C742AN7Y34G,,2023-01-01,2023-12-31
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,BEDFORD,IN,47421,LAWRENCE,0015CAG8ZJ9B4JV,True,2023-01-01,2023-12-31
151329,MARGARET MARY COMMUNITY HOSPITAL INC,321 MITCHELL AVE,BATESVILLE,IN,47006,FRANKLIN,0015C9K57EDH1PC,True,2023-01-01,2023-12-31
151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,46733,ADAMS,0015CTN5HP9EWS1,True,2023-01-01,2023-12-31
151331,HARRISON COUNTY HOSPITAL,1141 HOSPITAL DR NW,CORYDON,IN,47112,HARRISON,0015CAM1MLV2KZK,True,2023-01-01,2023-12-31
151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,IN,47240,DECATUR,0015CGL1PGU30AP,True,2023-01-01,2023-12-31
151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,IN,46135,PUTNAM,0015CHF931WFD20,True,2023-01-01,2023-12-31
151334,SCOTT MEMORIAL HEALTH,1451 N GARDNER ST,SCOTTSBURG,IN,47170,SCOTT,0015C0B8Z57B259,True,2023-01-01,2023-12-31
160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,MARSHALL,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,WEBSTER,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,0015C3DSF0V5SL5,True,2023-01-01,2023-12-31
160029,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,JOHNSON,,,2023-01-01,2023-12-31
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,STORY,0015CUE5T17SNJ9,True,2023-01-01,2023-12-31
160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,JASPER,0015C0E2M66BGP4,True,2023-01-01,2023-12-31
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,SCOTT,0015CFR5DB8JFH2,True,2023-01-01,2023-12-31
160040,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,CEDAR FALLS,IA,50613,BLACK HAWK,0015CER8A8SVB46,True,2023-01-01,2023-12-31
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,LINN,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,0015C5LFV335W0K,True,2023-01-01,2023-12-31
160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,DES MOINES,0015CM1W4BLU9MH,True,2023-01-01,2023-12-31
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,CERRO GORDO,0015CER8A8SVB46,True,2023-01-01,2023-12-31
160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,BLACK HAWK,0015CER8A8SVB46,True,2023-01-01,2023-12-31
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,0015CER8A8SVB46,True,2023-01-01,2023-12-31
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,LINN,0015CJ82B4ADR4G,True,2023-01-01,2023-12-31
160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,CLINTON,0015CER8A8SVB46,True,2023-01-01,2023-12-31
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,POLK,0015CVN5R6EV70W,True,2023-01-01,2023-12-31
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,WAPELLO,0015CCR03DTY4XS,True,2023-01-01,2023-12-31
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,POLK,0015C8WUD3TNR93,True,2023-01-01,2023-12-31
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,CLAY,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,DUBUQUE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,DICKINSON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,WOODBURY,0015CER8A8SVB46,True,2023-01-01,2023-12-31
